date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-10-08,129677.0,3742.0,,,0.0038017535877603583,0.00347407803313736,0.01079605481311258,0.007215392838054517
2020-10-09,131493.0,3761.0,,,0.003551519852767828,0.0010635469290082426,0.004950833884693482,0.002127093858016485
2020-10-10,133411.0,3782.0,,,0.004227537459429882,0.0026441036488630354,0.006168906611898569,0.0013220518244315177
2020-10-11,134981.0,3789.0,,,0.0002592957527355702,0.003167062549485352,0.004319126395566784,0.0013196093956188968
2020-10-12,136555.0,3795.0,,,7.32305664384314e-05,0.0044795783926218705,0.002929222657537256,0.001844532279314888
2020-10-13,138104.0,3822.0,,,-0.00036928691420958117,0.005494505494505495,0.003142559230724671,0.006279434850863423
2020-10-14,139269.0,3836.0,,,0.004071257781703035,0.00026068821689259646,0.00993042241992116,0.004953076120959333
2020-10-15,141212.0,3864.0,,,0.006422966886666856,0.0036231884057971015,0.011861598164461943,0.0012939958592132505
2020-10-16,143495.0,3887.0,,,0.0012822746437158089,0.0010290712631849757,0.006132617861249521,0.0007718034473887317
2020-10-17,145977.0,3918.0,,,0.0017742521082088273,-0.001276161306789178,0.006733937538105318,0.0038284839203675345
2020-10-18,147582.0,3937.0,,,0.0037131899554146168,-0.001778003556007112,0.007758398720711198,0.003302006604013208
2020-10-19,149166.0,3960.0,,,0.0026145368247455854,-0.0025252525252525255,0.010008983280372202,0.0007575757575757576
