date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2021-02-17,902650.0,23319.0,3.9,4599.0,-0.0006946213925663325,-0.005017367811655731,-0.00092616185675511,-0.005317552210643681
2021-02-18,905995.0,23413.0,4.05,4556.0,-0.0010916175034078554,-0.000555247084952804,-0.0003498915556929122,-0.0018792978259941058
2021-02-19,908773.0,23480.0,4.51,5759.0,0.000625018568993577,8.517887563884156e-05,-2.310808089588929e-05,-0.0010221465076660989
2021-02-20,911591.0,23570.0,4.66,6177.0,0.0005956618702905141,-0.003818413237165889,-3.18125124096223e-05,-0.001484938481120068
2021-02-21,913497.0,23597.0,4.94,5407.0,4.269307945182086e-05,0.002415561300165275,-0.0002714841975397839,0.00021189134211976098
2021-02-22,915018.0,23614.0,5.11,5921.0,0.00011693759029877008,-0.0005081731176420767,,
2021-02-23,917848.0,23711.0,5.21,6120.0,-0.000289808334277571,-0.0009700139175909915,,
2021-02-24,920634.0,23787.0,5.39,5303.0,-0.00022701746839677873,-0.0002942783873544373,,
2021-02-25,922990.0,23868.0,5.62,5436.0,0.0007280685597893801,-0.0012988101223395342,,
2021-02-26,926336.0,23937.0,5.88,4214.0,-0.000635838399889457,-0.001086184567823871,,
2021-02-27,929697.0,23937.0,6.25,4957.0,-0.0006152542172342171,0.002297698124242804,,
2021-02-28,931642.0,24021.0,6.51,4966.0,-0.00030805824554925606,-0.0021647724907372717,,
2021-03-01,933270.0,24026.0,6.81,5326.0,,,,
2021-03-02,935834.0,24100.0,6.94,5639.0,,,,
2021-03-03,938411.0,24169.0,7.15,5838.0,,,,
2021-03-04,941439.0,24219.0,7.42,6098.0,,,,
2021-03-05,944196.0,24262.0,7.72,6774.0,,,,
2021-03-06,946985.0,24317.0,8.07,6950.0,,,,
2021-03-07,948643.0,24349.0,8.12,6332.0,,,,
2021-03-08,,,8.15,5582.0,,,,
2021-03-09,,,8.73,7117.0,,,,
2021-03-10,,,9.08,7693.0,,,,
2021-03-11,,,9.4,7820.0,,,,
2021-03-12,,,9.46,6577.0,,,,
2021-03-13,,,10.48,8870.0,,,,
2021-03-14,,,10.77,9731.0,,,,
2021-03-15,,,11.11,10577.0,,,,
2021-03-16,,,11.27,9112.0,,,,
2021-03-17,,,12.02,9520.0,,,,
2021-03-18,,,12.35,9536.0,,,,
2021-03-19,,,12.4,9528.0,,,,
2021-03-20,,,12.47,6068.0,,,,
2021-03-21,,,12.49,5007.0,,,,
2021-03-22,,,12.8,5191.0,,,,
2021-03-23,,,13.92,9041.0,,,,
2021-03-24,,,14.28,8915.0,,,,
2021-03-25,,,14.4,8185.0,,,,
2021-03-26,,,14.83,10084.0,,,,
2021-03-27,,,15.27,11533.0,,,,
2021-03-28,,,15.68,12895.0,,,,
2021-03-29,,,16.06,12776.0,,,,
2021-03-30,,,16.29,8891.0,,,,
2021-03-31,,,16.62,8556.0,,,,
2021-04-01,,,17.17,9782.0,,,,
2021-04-02,,,17.62,9685.0,,,,
2021-04-03,,,18.18,9822.0,,,,
2021-04-04,,,18.59,9759.0,,,,
2021-04-05,,,18.94,9634.0,,,,
2021-04-06,,,19.13,9539.0,,,,
2021-04-07,,,19.23,8507.0,,,,
2021-04-08,,,19.37,7151.0,,,,
2021-04-09,,,19.62,5982.0,,,,
2021-04-10,,,21.68,10118.0,,,,
2021-04-11,,,22.17,9928.0,,,,
2021-04-12,,,22.74,10383.0,,,,
2021-04-13,,,23.3,11256.0,,,,
2021-04-14,,,23.83,12474.0,,,,
2021-04-15,,,24.38,13858.0,,,,
2021-04-16,,,25.11,14831.0,,,,
